avis,Frekvens,postnummer, antall
2,24,7049,  2 
2,24,7050,  2 
2,24,7059,  1 
2,24,7070,  1 
2,24,7071,  1 
2,24,7072,  3 
2,24,7075,  1 
2,24,7079,  3 
2,24,7080,  1 
2,24,7082,  3 
2,24,7083,  2 
2,24,7088,  2 
2,24,7089,  1 
2,24,7091,  1 
2,24,7098,  2 
2,24,7099,  2 
2,24,7361,  9 
2,24,7384,  1 
2,24,7402,  1 
2,24,7424,  1 
2,24,7438,  1 
2,24,7500,  1 
2,24,7503,  2 
2,24,7506,  1 
2,24,7562,  1 
2,24,7725,  1 
2,24,8607,  1 
2,24,9101,  1 
2,24,9692,  1 
2,24,CH,  1 
2,24,SE,  1 
23,24,121,  1 
23,24,170,  1 
23,24,214,  1 
23,24,281,  1 
23,24,575,  1 
23,24,1054,  1 
23,24,1163,  1 
23,24,1369,  1 
23,24,1470,  1 
23,24,1472,  1 
23,24,1532,  1 
23,24,1639,  1 
23,24,3015,  1 
23,24,3086,  2 
23,24,3092,  1 
23,24,3110,  1 
23,24,3113,  1 
23,24,3117,  1 
23,24,3124,  1 
23,24,3126,  2 
23,24,3128,  1 
23,24,3129,  1 
23,24,3152,  1 
23,24,3154,  1 
23,24,3181,  155 
23,24,3182,  171 
23,24,3187,  186 
23,24,3188,  232 
23,24,3191,  1 
23,24,3192,  1 
23,24,3194,  2 
23,24,3202,  1 
23,24,5174,  1 
23,24,8607,  1 
23,24,SE,  1 
5,246,121,  1 
5,246,133,  1 
5,246,214,  2 
5,246,380,  1 
5,246,1384,  1 
5,246,1470,  1 
5,246,2209,  1 
5,246,2409,  1 
5,246,3263,  1 
5,246,5003,  36 
5,246,5004,  18 
5,246,5005,  25 
5,246,5006,  29 
5,246,5007,  13 
5,246,5008,  36 
5,246,5009,  32 
5,246,5010,  15 
5,246,5011,  16 
5,246,5012,  23 
5,246,5013,  13 
5,246,5014,  12 
5,246,5015,  21 
5,246,5016,  20 
5,246,5017,  18 
5,246,5018,  22 
5,246,5019,  34 
5,246,5020,  4 
5,246,5021,  8 
5,246,5022,  16 
5,246,5031,  15 
5,246,5032,  8 
5,246,5033,  10 
5,246,5034,  14 
5,246,5035,  25 
5,246,5036,  31 
5,246,5037,  16 
5,246,5038,  21 
5,246,5039,  42 
5,246,5042,  12 
5,246,5043,  19 
5,246,5052,  7 
5,246,5053,  13 
5,246,5054,  17 
5,246,5055,  9 
5,246,5056,  15 
5,246,5057,  11 
5,246,5058,  18 
5,246,5059,  8 
5,246,5063,  25 
5,246,5067,  16 
5,246,5068,  12 
5,246,5072,  37 
5,246,5073,  28 
5,246,5075,  1 
5,246,5081,  35 
5,246,5089,  15 
5,246,5093,  12 
5,246,5094,  23 
5,246,5096,  30 
5,246,5097,  25 
5,246,5098,  15 
5,246,5099,  25 
5,246,5101,  13 
5,246,5104,  10 
5,246,5105,  11 
5,246,5106,  28 
5,246,5107,  16 
5,246,5108,  15 
5,246,5109,  26 
5,246,5111,  10 
5,246,5113,  22 
5,246,5114,  21 
5,246,5115,  37 
5,246,5116,  20 
5,246,5117,  15 
5,246,5118,  24 
5,246,5119,  15 
5,246,5121,  13 
5,246,5122,  16 
5,246,5124,  18 
5,246,5130,  23 
5,246,5131,  21 
5,246,5132,  22 
5,246,5134,  17 
5,246,5135,  20 
5,246,5136,  30 
5,246,5137,  7 
5,246,5141,  27 
5,246,5142,  42 
5,246,5143,  74 
5,246,5144,  51 
5,246,5145,  77 
5,246,5146,  32 
5,246,5147,  15 
5,246,5148,  29 
5,246,5151,  19 
5,246,5152,  13 
5,246,5153,  3 
5,246,5154,  29 
5,246,5155,  26 
5,246,5160,  22 
5,246,5161,  24 
5,246,5162,  13 
5,246,5163,  11 
5,246,5164,  21 
5,246,5165,  29 
5,246,5170,  20 
5,246,5171,  16 
5,246,5172,  44 
5,246,5173,  22 
5,246,5174,  28 
5,246,5176,  12 
5,246,5177,  6 
5,246,5178,  36 
5,246,5179,  47 
5,246,5183,  8 
5,246,5184,  27 
5,246,5200,  28 
5,246,5202,  1 
5,246,5208,  8 
5,246,5209,  15 
5,246,5210,  29 
5,246,5212,  9 
5,246,5215,  9 
5,246,5216,  4 
5,246,5217,  14 
5,246,5218,  1 
5,246,5221,  58 
5,246,5222,  12 
5,246,5223,  24 
5,246,5224,  31 
5,246,5225,  19 
5,246,5226,  20 
5,246,5227,  18 
5,246,5228,  7 
5,246,5229,  12 
5,246,5230,  6 
5,246,5231,  14 
5,246,5232,  22 
5,246,5235,  20 
5,246,5236,  27 
5,246,5237,  18 
5,246,5238,  13 
5,246,5239,  42 
5,246,5243,  8 
5,246,5244,  31 
5,246,5251,  25 
5,246,5252,  21 
5,246,5253,  11 
5,246,5254,  19 
5,246,5257,  27 
5,246,5258,  45 
5,246,5259,  14 
5,246,5260,  33 
5,246,5261,  15 
5,246,5262,  25 
5,246,5264,  16 
5,246,5265,  30 
5,246,5267,  9 
5,246,5268,  9 
5,246,5281,  17 
5,246,5282,  15 
5,246,5286,  12 
5,246,5300,  21 
5,246,5301,  2 
5,246,5302,  22 
5,246,5303,  5 
5,246,5304,  5 
5,246,5305,  21 
5,246,5306,  21 
5,246,5307,  12 
5,246,5308,  14 
5,246,5309,  2 
5,246,5310,  30 
5,246,5314,  13 
5,246,5315,  2 
5,246,5334,  3 
5,246,5336,  2 
5,246,5337,  17 
5,246,5346,  1 
5,246,5347,  1 
5,246,5350,  15 
5,246,5353,  38 
5,246,5354,  22 
5,246,5355,  13 
5,246,5357,  28 
5,246,5360,  16 
5,246,5363,  20 
5,246,5365,  1 
5,246,5366,  1 
5,246,5371,  1 
5,246,5378,  7 
5,246,5379,  8 
5,246,5380,  7 
5,246,5381,  3 
5,246,5382,  10 
5,246,5392,  7 
5,246,5396,  2 
5,246,5410,  2 
5,246,5416,  1 
5,246,5454,  1 
5,246,5460,  2 
5,246,5462,  2 
5,246,5635,  2 
5,246,5637,  1 
5,246,5641,  2 
5,246,5642,  2 
5,246,5700,  7 
5,246,5701,  2 
5,246,5702,  1 
5,246,5704,  7 
5,246,5705,  12 
5,246,5724,  3 
5,246,5805,  1 
5,246,5807,  1 
5,246,5811,  1 
5,246,5816,  1 
5,246,5817,  1 
5,246,5824,  1 
5,246,5826,  1 
5,246,5863,  2 
5,246,5868,  1 
5,246,5869,  3 
5,246,5881,  3 
5,246,5886,  7 
5,246,5888,  1 
5,246,5889,  1 
5,246,5911,  13 
5,246,5912,  13 
5,246,5913,  3 
5,246,5914,  29 
5,246,5915,  11 
5,246,5916,  3 
5,246,5917,  4 
5,246,5918,  25 
5,246,5919,  2 
5,246,5936,  16 
5,246,5937,  3 
5,246,5938,  7 
5,246,5939,  7 
5,246,5943,  16 
5,246,5953,  2 
5,246,5955,  11 
5,246,5956,  6 
5,246,5957,  3 
5,246,7018,  1 
5,246,7491,  1 
5,246,8607,  1 
37,235,26,  1 
37,235,214,  1 
37,235,383,  1 
37,235,491,  1 
37,235,686,  1 
37,235,768,  1 
37,235,1182,  1 
37,235,1369,  1 
37,235,1385,  1 
37,235,1386,  1 
37,235,1430,  1 
37,235,1472,  1 
37,235,1781,  1 
37,235,2053,  1 
37,235,2319,  1 
37,235,3113,  1 
37,235,3142,  1 
37,235,3209,  1 
37,235,3736,  1 
37,235,3801,  1 
37,235,3960,  1 
37,235,4001,  6 
37,235,4002,  2 
37,235,4005,  1 
37,235,4014,  1 
37,235,4015,  3 
37,235,4016,  1 
37,235,4017,  1 
37,235,4018,  5 
37,235,4020,  1 
37,235,4021,  4 
37,235,4022,  2 
37,235,4023,  2 
37,235,4024,  1 
37,235,4027,  2 
37,235,4028,  1 
37,235,4032,  1 
37,235,4041,  3 
37,235,4042,  2 
37,235,4044,  1 
37,235,4045,  1 
37,235,4046,  1 
37,235,4048,  2 
37,235,4050,  3 
37,235,4051,  6 
37,235,4052,  1 
37,235,4053,  7 
37,235,4054,  8 
37,235,4055,  4 
37,235,4056,  4 
37,235,4057,  1 
37,235,4068,  1 
37,235,4072,  2 
37,235,4077,  1 
37,235,4083,  2 
37,235,4085,  1 
37,235,4103,  1 
37,235,4121,  1 
37,235,4150,  1 
37,235,4160,  2 
37,235,4301,  1 
37,235,4306,  15 
37,235,4307,  5 
37,235,4309,  1 
37,235,4310,  3 
37,235,4311,  3 
37,235,4312,  9 
37,235,4313,  4 
37,235,4314,  3 
37,235,4315,  1 
37,235,4316,  6 
37,235,4317,  2 
37,235,4318,  9 
37,235,4319,  6 
37,235,4321,  9 
37,235,4322,  11 
37,235,4323,  9 
37,235,4324,  2 
37,235,4325,  5 
37,235,4326,  2 
37,235,4327,  3 
37,235,4328,  3 
37,235,4329,  2 
37,235,4330,  15 
37,235,4332,  4 
37,235,4336,  1 
37,235,4339,  1 
37,235,4340,  346 
37,235,4341,  155 
37,235,4343,  132 
37,235,4344,  345 
37,235,4345,  117 
37,235,4346,  99 
37,235,4347,  167 
37,235,4349,  25 
37,235,4350,  288 
37,235,4351,  199 
37,235,4352,  155 
37,235,4353,  211 
37,235,4354,  65 
37,235,4355,  232 
37,235,4356,  1 
37,235,4358,  6 
37,235,4360,  440 
37,235,4362,  265 
37,235,4363,  100 
37,235,4364,  102 
37,235,4365,  713 
37,235,4367,  7 
37,235,4368,  2 
37,235,4370,  1 
37,235,4371,  2 
37,235,4373,  4 
37,235,4374,  3 
37,235,4385,  1 
37,235,4391,  1 
37,235,5099,  1 
37,235,5101,  1 
37,235,5314,  1 
37,235,5315,  1 
37,235,5516,  1 
37,235,6103,  1 
37,235,7012,  1 
37,235,8607,  1 
37,235,9411,  1 
37,235,DK,  1 
11,24,26,  2 
11,24,121,  1 
11,24,214,  1 
11,24,254,  1 
11,24,281,  1 
11,24,590,  1 
11,24,664,  1 
11,24,688,  1 
11,24,951,  1 
11,24,1338,  1 
11,24,1339,  1 
11,24,1353,  1 
11,24,1366,  1 
11,24,1372,  1 
11,24,1383,  1 
11,24,1384,  1 
11,24,1385,  1 
11,24,1392,  2 
11,24,1394,  1 
11,24,1470,  1 
11,24,2408,  1 
11,24,3001,  1 
11,24,3004,  9 
11,24,3007,  3 
11,24,3008,  2 
11,24,3011,  31 
11,24,3012,  13 
11,24,3013,  3 
11,24,3015,  173 
11,24,3016,  64 
11,24,3017,  8 
11,24,3018,  97 
11,24,3019,  39 
11,24,3022,  33 
11,24,3023,  47 
11,24,3024,  67 
11,24,3025,  43 
11,24,3026,  55 
11,24,3028,  86 
11,24,3029,  33 
11,24,3030,  66 
11,24,3032,  116 
11,24,3033,  31 
11,24,3034,  33 
11,24,3035,  45 
11,24,3037,  5 
11,24,3038,  36 
11,24,3040,  61 
11,24,3041,  32 
11,24,3042,  31 
11,24,3043,  36 
11,24,3044,  66 
11,24,3045,  81 
11,24,3046,  40 
11,24,3047,  30 
11,24,3053,  43 
11,24,3058,  43 
11,24,3066,  1 
11,24,3076,  20 
11,24,3085,  2 
11,24,3086,  1 
11,24,3092,  1 
11,24,3126,  1 
11,24,3150,  1 
11,24,3182,  1 
11,24,3192,  1 
11,24,3300,  132 
11,24,3331,  1 
11,24,3409,  48 
11,24,3413,  60 
11,24,3421,  2 
11,24,3426,  39 
11,24,3470,  26 
11,24,3472,  7 
11,24,3474,  14 
11,24,3477,  2 
11,24,3478,  6 
11,24,3517,  1 
11,24,3608,  1 
11,24,3611,  4 
11,24,3613,  4 
11,24,3615,  3 
11,24,3617,  4 
11,24,4844,  1 
11,24,5302,  1 
11,24,7291,  1 
11,24,8607,  1 
11,24,8976,  1 
65,35,121,  1 
65,35,203,  1 
65,35,492,  1 
65,35,493,  1 
65,35,551,  1 
65,35,771,  1 
65,35,1405,  1 
65,35,1450,  1 
65,35,3172,  1 
65,35,3725,  1 
65,35,4001,  2 
65,35,4002,  1 
65,35,4005,  2 
65,35,4006,  1 
65,35,4007,  4 
65,35,4008,  1 
65,35,4010,  1 
65,35,4011,  1 
65,35,4014,  6 
65,35,4015,  3 
65,35,4016,  3 
65,35,4017,  2 
65,35,4018,  6 
65,35,4019,  3 
65,35,4020,  4 
65,35,4021,  3 
65,35,4022,  2 
65,35,4023,  2 
65,35,4024,  2 
65,35,4025,  2 
65,35,4026,  1 
65,35,4027,  3 
65,35,4028,  3 
65,35,4029,  1 
65,35,4031,  1 
65,35,4032,  2 
65,35,4033,  1 
65,35,4034,  2 
65,35,4036,  1 
65,35,4041,  4 
65,35,4042,  1 
65,35,4044,  2 
65,35,4045,  2 
65,35,4046,  1 
65,35,4047,  1 
65,35,4050,  1 
65,35,4051,  1 
65,35,4052,  1 
65,35,4053,  1 
65,35,4054,  1 
65,35,4056,  1 
65,35,4057,  1 
65,35,4070,  3 
65,35,4071,  2 
65,35,4072,  1 
65,35,4073,  1 
65,35,4077,  2 
65,35,4083,  1 
65,35,4085,  1 
65,35,4100,  387 
65,35,4102,  14 
65,35,4103,  223 
65,35,4104,  176 
65,35,4105,  116 
65,35,4120,  394 
65,35,4121,  222 
65,35,4124,  8 
65,35,4126,  31 
65,35,4139,  51 
65,35,4150,  2 
65,35,4160,  6 
65,35,4163,  1 
65,35,4167,  3 
65,35,4307,  3 
65,35,4310,  1 
65,35,4311,  3 
65,35,4313,  2 
65,35,4314,  1 
65,35,4315,  3 
65,35,4317,  1 
65,35,4318,  3 
65,35,4319,  2 
65,35,4320,  1 
65,35,4321,  2 
65,35,4323,  1 
65,35,4326,  1 
65,35,4327,  1 
65,35,4328,  1 
65,35,4329,  2 
65,35,4330,  1 
65,35,4343,  1 
65,35,4344,  2 
65,35,4350,  1 
65,35,4352,  2 
65,35,4353,  1 
65,35,4355,  1 
65,35,4360,  1 
65,35,4362,  1 
65,35,4363,  1 
65,35,4365,  2 
65,35,4373,  1 
65,35,4384,  1 
65,35,4515,  1 
65,35,4616,  1 
65,35,4621,  1 
65,35,4633,  1 
65,35,4909,  1 
65,35,5067,  1 
65,35,5315,  1 
65,35,5541,  1 
65,35,6036,  1 
65,35,7026,  1 
65,35,8607,  1 
65,35,9488,  1 
65,35,9999,  1 
65,35,NO,  1 
60,24,121,  1 
60,24,175,  1 
60,24,203,  1 
60,24,360,  1 
60,24,657,  1 
60,24,673,  1 
60,24,884,  1 
60,24,1062,  1 
60,24,1188,  1 
60,24,1413,  1 
60,24,1444,  1 
60,24,3944,  1 
60,24,4001,  3 
60,24,4002,  1 
60,24,4005,  3 
60,24,4006,  2 
60,24,4007,  2 
60,24,4011,  1 
60,24,4016,  2 
60,24,4018,  2 
60,24,4020,  1 
60,24,4021,  1 
60,24,4026,  1 
60,24,4028,  1 
60,24,4031,  2 
60,24,4032,  1 
60,24,4033,  2 
60,24,4034,  1 
60,24,4036,  1 
60,24,4041,  1 
60,24,4048,  1 
60,24,4050,  4 
60,24,4051,  2 
60,24,4053,  1 
60,24,4055,  3 
60,24,4068,  1 
60,24,4105,  1 
60,24,4150,  2 
60,24,4301,  2 
60,24,4302,  12 
60,24,4306,  338 
60,24,4307,  233 
60,24,4309,  38 
60,24,4310,  100 
60,24,4311,  109 
60,24,4312,  72 
60,24,4313,  81 
60,24,4314,  96 
60,24,4315,  61 
60,24,4316,  98 
60,24,4317,  129 
60,24,4318,  189 
60,24,4319,  194 
60,24,4320,  47 
60,24,4321,  140 
60,24,4322,  68 
60,24,4323,  143 
60,24,4324,  43 
60,24,4325,  88 
60,24,4326,  136 
60,24,4327,  151 
60,24,4328,  158 
60,24,4329,  67 
60,24,4330,  4 
60,24,4332,  12 
60,24,4336,  15 
60,24,4338,  8 
60,24,4339,  1 
60,24,4340,  2 
60,24,4341,  1 
60,24,4343,  2 
60,24,4344,  4 
60,24,4350,  4 
60,24,4351,  1 
60,24,4352,  3 
60,24,4353,  4 
60,24,4354,  3 
60,24,4355,  1 
60,24,4365,  2 
60,24,4367,  1 
60,24,4370,  2 
60,24,4614,  1 
60,24,4842,  2 
60,24,4920,  1 
60,24,5020,  1 
60,24,5021,  1 
60,24,5200,  1 
60,24,5307,  1 
60,24,7015,  1 
60,24,8607,  1 
60,24,9022,  1 
25,246,121,  1 
25,246,181,  1 
25,246,481,  1 
25,246,483,  1 
25,246,490,  1 
25,246,496,  1 
25,246,563,  1 
25,246,583,  1 
25,246,592,  1 
25,246,593,  2 
25,246,650,  1 
25,246,651,  1 
25,246,655,  1 
25,246,657,  2 
25,246,669,  1 
25,246,672,  1 
25,246,674,  1 
25,246,676,  1 
25,246,678,  1 
25,246,685,  1 
25,246,692,  2 
25,246,693,  1 
25,246,764,  1 
25,246,806,  1 
25,246,854,  1 
25,246,877,  1 
25,246,883,  1 
25,246,891,  1 
25,246,951,  1 
25,246,957,  1 
25,246,968,  1 
25,246,979,  1 
25,246,980,  1 
25,246,982,  2 
25,246,983,  2 
25,246,1061,  2 
25,246,1062,  1 
25,246,1068,  1 
25,246,1071,  1 
25,246,1086,  1 
25,246,1150,  2 
25,246,1161,  1 
25,246,1168,  1 
25,246,1176,  1 
25,246,1184,  1 
25,246,1284,  1 
25,246,1285,  1 
25,246,1337,  1 
25,246,1340,  2 
25,246,1341,  1 
25,246,1353,  1 
25,246,1359,  1 
25,246,1362,  1 
25,246,1363,  1 
25,246,1366,  1 
25,246,1391,  1 
25,246,1395,  1 
25,246,1412,  1 
25,246,1462,  1 
25,246,1465,  1 
25,246,1467,  1 
25,246,1470,  2 
25,246,1473,  4 
25,246,1476,  1 
25,246,1479,  2 
25,246,1482,  2 
25,246,1487,  1 
25,246,1518,  1 
25,246,1525,  1 
25,246,1526,  1 
25,246,1605,  1 
25,246,1614,  1 
25,246,1743,  1 
25,246,1807,  1 
25,246,1823,  1 
25,246,1929,  8 
25,246,2003,  1 
25,246,2004,  1 
25,246,2005,  2 
25,246,2006,  1 
25,246,2010,  2 
25,246,2013,  4 
25,246,2019,  1 
25,246,2050,  1 
25,246,2053,  1 
25,246,2066,  1 
25,246,2070,  2 
25,246,2121,  1 
25,246,2165,  6 
25,246,2201,  1 
25,246,2209,  109 
25,246,2226,  14 
25,246,2231,  3 
25,246,2261,  2 
25,246,2302,  4 
25,246,2307,  1 
25,246,2315,  1 
25,246,2316,  2 
25,246,2317,  2 
25,246,2321,  1 
25,246,2380,  1 
25,246,2383,  1 
25,246,2407,  3 
25,246,2408,  4 
25,246,2409,  1 
25,246,2601,  1 
25,246,2609,  2 
25,246,3092,  1 
25,246,3208,  1 
25,246,3210,  1 
25,246,3238,  1 
25,246,4635,  1 
25,246,4637,  1 
25,246,4912,  1 
25,246,5231,  1 
25,246,8607,  1 
25,246,SE,  6 
64,4,121,  1 
64,4,2033,  1 
64,4,4001,  2 
64,4,4002,  1 
64,4,4005,  1 
64,4,4014,  1 
64,4,4015,  1 
64,4,4016,  1 
64,4,4018,  1 
64,4,4020,  1 
64,4,4021,  1 
64,4,4022,  1 
64,4,4027,  1 
64,4,4031,  1 
64,4,4032,  2 
64,4,4033,  1 
64,4,4036,  1 
64,4,4041,  2 
64,4,4042,  2 
64,4,4044,  28 
64,4,4045,  1 
64,4,4048,  2 
64,4,4050,  268 
64,4,4051,  163 
64,4,4052,  155 
64,4,4053,  83 
64,4,4054,  79 
64,4,4055,  238 
64,4,4056,  341 
64,4,4057,  40 
64,4,4058,  20 
64,4,4059,  1 
64,4,4063,  1 
64,4,4073,  2 
64,4,4097,  18 
64,4,4098,  8 
64,4,4100,  1 
64,4,4306,  2 
64,4,4311,  1 
64,4,4313,  3 
64,4,4314,  1 
64,4,4318,  1 
64,4,4319,  1 
64,4,4321,  1 
64,4,4327,  1 
64,4,4340,  2 
64,4,4351,  1 
64,4,4353,  1 
64,4,4354,  6 
64,4,4367,  1 
64,4,5179,  1 
64,4,8607,  1 
64,4,9999,  2 
71,24,121,  1 
71,24,181,  1 
71,24,214,  1 
71,24,468,  1 
71,24,487,  1 
71,24,557,  1 
71,24,1359,  1 
71,24,1363,  1 
71,24,1433,  1 
71,24,1435,  1 
71,24,1470,  1 
71,24,1476,  1 
71,24,2005,  1 
71,24,3126,  1 
71,24,4317,  1 
71,24,4322,  1 
71,24,5007,  1 
71,24,5155,  1 
71,24,5337,  1 
71,24,6003,  2 
71,24,6008,  1 
71,24,6010,  2 
71,24,6011,  1 
71,24,6018,  3 
71,24,6035,  1 
71,24,6039,  1 
71,24,6055,  1 
71,24,6401,  2 
71,24,6402,  3 
71,24,6404,  8 
71,24,6405,  1 
71,24,6411,  1 
71,24,6412,  3 
71,24,6413,  5 
71,24,6415,  2 
71,24,6419,  1 
71,24,6421,  1 
71,24,6450,  4 
71,24,6501,  12 
71,24,6502,  3 
71,24,6503,  1 
71,24,6504,  2 
71,24,6538,  4 
71,24,6571,  4 
71,24,6601,  8 
71,24,6627,  1 
71,24,6641,  1 
71,24,6656,  3 
71,24,6688,  2 
71,24,6689,  4 
71,24,7021,  2 
71,24,7023,  1 
71,24,7030,  2 
71,24,7046,  1 
71,24,7049,  1 
71,24,7491,  1 
71,24,7501,  1 
71,24,8607,  1 
9,246,121,  1 
9,246,177,  1 
9,246,256,  1 
9,246,259,  1 
9,246,260,  1 
9,246,264,  1 
9,246,276,  1 
9,246,375,  1 
9,246,554,  1 
9,246,682,  1 
9,246,688,  1 
9,246,694,  1 
9,246,712,  1 
9,246,779,  1 
9,246,781,  1 
9,246,786,  1 
9,246,852,  1 
9,246,951,  1 
9,246,969,  1 
9,246,1084,  1 
9,246,1089,  1 
9,246,1337,  1 
9,246,1338,  1 
9,246,1339,  1 
9,246,1340,  1 
9,246,1341,  1 
9,246,1346,  1 
9,246,1348,  1 
9,246,1383,  2 
9,246,1384,  1 
9,246,1387,  1 
9,246,1390,  1 
9,246,1396,  1 
9,246,1405,  1 
9,246,1430,  1 
9,246,1452,  1 
9,246,1470,  1 
9,246,1482,  1 
9,246,1511,  1 
9,246,1743,  1 
9,246,2004,  1 
9,246,2165,  1 
9,246,2609,  1 
9,246,2613,  1 
9,246,2815,  1 
9,246,2816,  1 
9,246,3007,  1 
9,246,3011,  1 
9,246,3022,  2 
9,246,3029,  2 
9,246,3035,  1 
9,246,3040,  2 
9,246,3044,  1 
9,246,3045,  3 
9,246,3047,  2 
9,246,3053,  2 
9,246,3126,  1 
9,246,3151,  1 
9,246,3300,  67 
9,246,3301,  1 
9,246,3341,  3 
9,246,3351,  2 
9,246,3357,  1 
9,246,3361,  1 
9,246,3371,  1 
9,246,3413,  1 
9,246,3470,  1 
9,246,3502,  1 
9,246,3503,  2 
9,246,3510,  2 
9,246,3513,  2 
9,246,3517,  1 
9,246,3518,  3 
9,246,3537,  2 
9,246,3543,  1 
9,246,3613,  1 
9,246,3674,  1 
9,246,4621,  1 
9,246,5135,  1 
9,246,6105,  1 
9,246,8607,  1 
3,24,121,  1 
3,24,363,  1 
3,24,494,  1 
3,24,551,  1 
3,24,586,  1 
3,24,692,  1 
3,24,956,  1 
3,24,1182,  1 
3,24,1406,  1 
3,24,1470,  1 
3,24,2019,  1 
3,24,3046,  1 
3,24,3126,  1 
3,24,4317,  1 
3,24,4620,  1 
3,24,4637,  1 
3,24,5108,  1 
3,24,5142,  1 
3,24,5144,  1 
3,24,6011,  1 
3,24,6037,  1 
3,24,6393,  1 
3,24,6411,  1 
3,24,6414,  2 
3,24,6416,  1 
3,24,6419,  1 
3,24,6501,  1 
3,24,6601,  31 
3,24,6627,  4 
3,24,7005,  1 
3,24,7026,  1 
3,24,7027,  1 
3,24,7036,  1 
3,24,7040,  1 
3,24,7044,  1 
3,24,7089,  1 
3,24,7153,  1 
3,24,7491,  1 
3,24,7603,  1 
3,24,8607,  1 
3,24,9403,  1 
3,24,SE,  1 
20,24,118,  1 
20,24,121,  2 
20,24,170,  1 
20,24,214,  1 
20,24,253,  1 
20,24,264,  1 
20,24,271,  1 
20,24,273,  1 
20,24,355,  1 
20,24,364,  1 
20,24,374,  1 
20,24,489,  1 
20,24,607,  1 
20,24,672,  1 
20,24,775,  1 
20,24,781,  1 
20,24,860,  1 
20,24,862,  1 
20,24,884,  1 
20,24,1155,  1 
20,24,1162,  1 
20,24,1167,  1 
20,24,1170,  1 
20,24,1337,  1 
20,24,1368,  1 
20,24,1400,  1 
20,24,1405,  1 
20,24,1407,  1 
20,24,1434,  1 
20,24,1435,  1 
20,24,1450,  1 
20,24,1470,  1 
20,24,1473,  1 
20,24,1502,  1 
20,24,1529,  1 
20,24,1598,  1 
20,24,1601,  1 
20,24,1604,  49 
20,24,1605,  209 
20,24,1606,  127 
20,24,1607,  60 
20,24,1608,  87 
20,24,1610,  80 
20,24,1613,  148 
20,24,1614,  92 
20,24,1617,  118 
20,24,1618,  31 
20,24,1619,  55 
20,24,1620,  1 
20,24,1621,  289 
20,24,1624,  98 
20,24,1628,  56 
20,24,1632,  90 
20,24,1633,  59 
20,24,1636,  49 
20,24,1637,  28 
20,24,1639,  123 
20,24,1650,  1 
20,24,1651,  57 
20,24,1653,  46 
20,24,1654,  66 
20,24,1657,  23 
20,24,1658,  39 
20,24,1661,  44 
20,24,1663,  83 
20,24,1664,  68 
20,24,1665,  23 
20,24,1666,  15 
20,24,1671,  126 
20,24,1672,  85 
20,24,1673,  42 
20,24,1675,  60 
20,24,1676,  46 
20,24,1678,  54 
20,24,1679,  73 
20,24,1702,  1 
20,24,1705,  1 
20,24,1706,  3 
20,24,1707,  6 
20,24,1709,  4 
20,24,1710,  18 
20,24,1711,  6 
20,24,1715,  16 
20,24,1718,  18 
20,24,1721,  3 
20,24,1722,  2 
20,24,1723,  1 
20,24,1724,  2 
20,24,1725,  3 
20,24,1727,  1 
20,24,1738,  4 
20,24,1743,  3 
20,24,1771,  1 
20,24,1777,  1 
20,24,1779,  1 
20,24,1782,  1 
20,24,1787,  1 
20,24,2006,  1 
20,24,3124,  1 
20,24,3470,  1 
20,24,6003,  1 
20,24,8607,  1 
20,24,SE,  1 
63,24,121,  1 
63,24,214,  1 
63,24,260,  1 
63,24,262,  1 
63,24,355,  1 
63,24,464,  1 
63,24,481,  1 
63,24,485,  1 
63,24,489,  1 
63,24,495,  1 
63,24,588,  1 
63,24,597,  1 
63,24,666,  1 
63,24,672,  1 
63,24,674,  1 
63,24,679,  2 
63,24,687,  1 
63,24,881,  1 
63,24,882,  1 
63,24,884,  1 
63,24,963,  1 
63,24,1086,  1 
63,24,1170,  1 
63,24,1177,  2 
63,24,1182,  1 
63,24,1290,  1 
63,24,1340,  1 
63,24,1341,  1 
63,24,1354,  1 
63,24,1357,  1 
63,24,1358,  1 
63,24,1360,  1 
63,24,1365,  1 
63,24,1385,  1 
63,24,1394,  1 
63,24,1396,  1 
63,24,1405,  1 
63,24,1407,  2 
63,24,1414,  1 
63,24,1454,  1 
63,24,1470,  1 
63,24,1471,  1 
63,24,1473,  1 
63,24,1483,  1 
63,24,1484,  1 
63,24,1523,  1 
63,24,1553,  1 
63,24,1621,  2 
63,24,1665,  1 
63,24,1675,  1 
63,24,1710,  1 
63,24,1914,  1 
63,24,2070,  1 
63,24,2165,  1 
63,24,2319,  1 
63,24,2613,  2 
63,24,2830,  1 
63,24,3035,  1 
63,24,3044,  1 
63,24,3112,  1 
63,24,3209,  1 
63,24,3218,  1 
63,24,3256,  1 
63,24,3292,  1 
63,24,3300,  1 
63,24,3571,  1 
63,24,3960,  1 
63,24,4028,  1 
63,24,4034,  1 
63,24,4044,  1 
63,24,4100,  1 
63,24,4318,  1 
63,24,4631,  1 
63,24,4708,  1 
63,24,4870,  1 
63,24,5007,  1 
63,24,5015,  1 
63,24,5016,  1 
63,24,5020,  1 
63,24,5021,  1 
63,24,5039,  1 
63,24,5042,  1 
63,24,5053,  1 
63,24,5057,  1 
63,24,5072,  1 
63,24,5073,  1 
63,24,5094,  1 
63,24,5096,  1 
63,24,5097,  1 
63,24,5104,  1 
63,24,5111,  1 
63,24,5113,  1 
63,24,5122,  1 
63,24,5132,  1 
63,24,5141,  2 
